canonical_source,duplicate_source,run_key_with_machine,series_digest
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|99:100|cn69,4c923997bc2d16a32a1dbf5b52f194c677f45cbb
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|999:10|cn69,51e48c3111f1351d8bc0781a96b29aa2872e8c16
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|999:50|cn69,e1067fd66e1e4db3a79ddd8dd8e37a4bc4a12273
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|999:100|cn69,30464c76aaea58f5eaaba4308c3e95df948eac9e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|9:10|cn69,1064af826b0b5f00c18ff87a262c114f76224afd
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|9:50|cn69,7570a964a903c414289585a871919cd9355b54a3
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|9:100|cn69,29eab5bcee9dee8d6518e186a78888f996205714
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|99:10|cn69,75e66f9db16190ffdca590a7f2693c0f4b5389e3
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|99:50|cn69,42376550f87030f694910c38a885f7ad0db01ff1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|99:100|cn69,b588a9ecc4c42480ee614af8c018fe7fb536dfe7
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|999:10|cn69,76847c58b8808a98d661c4e4599731e6da13673a
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|999:50|cn69,b0edd68ef20013bef063631ad790bfade3f83bc4
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|999:100|cn69,1202e220ae2ae1075c32bcafb77f5da0d2f3f773
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|9:10|cn69,32e0001aa6614e9507757ca9eeff38f8744490ce
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|9:50|cn69,5a771cdec9116ad63a3f17daf7a40c9738ea7ce9
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|9:100|cn69,2b0bab931346a671e9eebcad58b7576af0a7113d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|99:10|cn69,45abf184c5990150530d6d5ba81691e56c32f45d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|99:50|cn69,40f77249243f9a149076d54f2fbfb12c0a00a3d3
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|99:100|cn69,061aba5497ad3df4ad13df8d9d4e59184f1da0c8
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|999:10|cn69,f4c2267be4651375020d7f05af91def7f39cfb8e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|999:50|cn69,654b1efb90208a86a841ddde3f3076f4553ce1a5
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|999:100|cn69,de30c47e73dd820677e194cb7d551ec9959bf958
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|9:10|cn69,68c8a668cd74932371d4002a30cde5413038d42f
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|9:50|cn69,0b490dea0ab22fb8a5eac0de09b445535f933f66
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|9:100|cn69,dd7309ac7a7b0e3a08c532756a4f0cde55a07db1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|99:10|cn69,221925512415314b9823fc52acf79237ec7581dc
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|99:50|cn69,780b21e69a6bf678d8215fdc608fed1fa5333b22
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|99:100|cn69,4cda82716ca0d5e163efad9ca6550392d9f6ed22
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|999:10|cn69,be910769c9605057536d5356b36992db231e938c
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|999:50|cn69,08bac41a8396d9066cc7877f8cc62756621f2a8a
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|patent|True|999:100|cn69,923e1c47f995dc82e313ebec47b91dc603a76c4d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:10|cn69,b139058f2a748f7b019e91d7315f35d59f0fdfb3
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:50|cn69,a5995a0a4978d6274e34a833f5274c299a507d86
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:100|cn69,f1f8ce264c670c93bb729bb2a089207ff82d22b3
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:10|cn69,e044b1e41fa2aa3f1be101503f9461b04edd60b1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:50|cn69,89122f66afe981949722d016696cbed2fbcb2e75
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:100|cn69,2ec3cb50819b1f50c87d17cd5b173c774283056c
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:10|cn69,92d2aac3940551faace692067d224f97c053ec14
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:50|cn69,3ae5e080d57bc4161da23aaaf564d5544cba5ab4
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:100|cn69,c72b8c6dd32c5bb13810b1b29ab6246f586ad308
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:10|cn69,bf9f2efdcc57dda3f546673c0673ceb7bd8631fe
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:50|cn69,0477f127388dfc1427a4b9f2a95fa1f8983c950b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:100|cn69,3adc31927a0a3049fc9042b26f44006d17981e4b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:10|cn69,1a38821fc14ca3ce82983a71b789d049865dd578
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:50|cn69,b4e0a92d74ed8648fd4916303cefba0c6423f1a2
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:100|cn69,35a13d91d4734ee6c65aaf9a2a53ee3a5b5070f8
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|999:10|cn69,9f3569d20f3f493d140b7e4ab361c9f279c553c0
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|999:50|cn69,bed6676fec62f9f4572dab85be31bae1fac5642f
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:200|cn69,d4f5925a8a479646d072dc9bed82cff5ba3bccf3
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:200|cn69,c63a6b46cd1d20276f59c23339667235d8ee21be
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:200|cn69,c88be2b8608670a9c227658dfcbc25dcb75150d9
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:500|cn69,7964f8c098427ed620048692888577b267863a22
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:500|cn69,9f83808a426a7880907e6f5170cb3c6b6296e07c
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:500|cn69,fecc9e2f9beb768c58d8bccc7eb63b01023e4122
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:200|cn69,fc2654987dc0142fb71055835d96915aa5e9d043
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:200|cn69,f5475f7365e7a7902c41a55ccb008ad2fa159640
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:200|cn69,a152f52e0af2c2ec04ed21a370de3dd0d391bcb1
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:200|cn69,c2f26c426a7fb6359dd81551d064f23d502ca069
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:200|cn69,7ffb1f3247124779b0b1b417e07e7a517f02a292
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:500|cn69,70d11de86cb4b2e080b4a184ca98783fea6b522c
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:500|cn69,3e430faa5b02b7d2c5c0c61ab1ca0d191a7e1050
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:500|cn69,28f70991bd994beb2bb4a370a2f2021a9e7c3fb7
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:200|cn69,28763f4368e261599e057080816ba59e28f995f5
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:200|cn69,5aa8d8ac871e012655fdf0cfe56eb8595a444a10
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:200|cn69,e68934f4462a883857563ad8ff24efd6a231e661
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:200|cn69,5342bbe92049410df7ac4a9202df95fe764e3be1
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:200|cn69,e3903af22a06304a4b866823978d38f84be16214
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:500|cn69,48bf265047cce960187d734dbeacd91b186d8b64
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:500|cn69,581c62be64e8da7517b7b38d102968542c23a2ef
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:500|cn69,c63ec8266e4f3ed804c42d7c986034bc7b4a4f6a
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:200|cn69,5a30b82dff5164b651cf75774aefa49343a817de
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:200|cn69,4371d7dbf3ba662ce458471479a04f0772ad3959
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:200|cn69,1193c7419facdbdc8acbf84eae8dfb38d319611e
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:200|cn69,44170c1bf641bb2094ae8143609bcfa17b3d05ef
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:200|cn69,c05dc64b502fd785aef0a451503b7c43915bc04f
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:500|cn69,bb1d3c338c0be938014d5074041d6ccab2a2b9ec
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:500|cn69,17d0620660705fca7f989a54ce092ad8d2e0cfa7
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:500|cn69,6b20276dd065b1f2440122c7d0ab861896d28f1c
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|9:200|cn69,3cfafb2c23868169cbf6995253e722b624ffcc81
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|99:200|cn69,5e3a7c2bb6de71a41d239dfc0eb8f5b24d9ab3d5
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:200|cn69,ee9f7dda734473037a891f25a540bc448cddc64e
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:200|cn69,8dfde2663102d44884d1b3df3894b180c9bd3d3f
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:200|cn69,3a51e8beea967acfd8e9c1733f033a884da026cc
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:500|cn69,4c7ee5ce90051352009706d5f257703c4f994069
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:500|cn69,8e8478a3e6a4e93d6e4ab1eeea9a257058d5bb53
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:500|cn69,e781283eecd4876cc639ef8c2e58142bbd7464a1
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:200|cn69,4cdf8358f07f59ef6b35c6296ce711b20c9d1336
results/paper_icdm/2/real_topology_long_horizon_20260526_1339.json,results/paper_icdm/3/real_topology_long_horizon_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:200|cn69,006dcddf8758b7a1173f6b869de26f37eca5e452
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_cora|False|9:50|cn69,8d58079908c1312b5cfe78ca801e129135314114
results/paper_icdm/2/s2cag_dataset_batch_sweep_20260526_1339.json,results/paper_icdm/3/s2cag_dataset_batch_sweep_20260526_1339.json,experiment|s2cag-i:10-naive-feat:dataset|s2cag|naive|10|None|None|None|None|dataset|None|None|dyn_cora|False|99:50|cn69,db41d54e139c13c945b5f77e70a4c51bdd8ceb97
